1000	4.7589763113e-05
2000	9.3128243350e-05
3000	1.4523082882e-04
4000	1.9692315772e-04
5000	2.5887190108e-04
6000	2.9538473657e-04
7000	3.4707706547e-04
8000	3.9425657201e-04
9000	4.5169249299e-04
10000	5.0953867057e-04
11000	6.1415409812e-04
12000	6.4246180202e-04
13000	6.7528232833e-04
14000	9.9610297275e-04
15000	8.6646189393e-04
16000	8.3938495973e-04
17000	9.6656449909e-04
18000	1.1528209858e-03
19000	1.1622568871e-03
20000	1.1031799398e-03
21000	1.1245132819e-03
22000	1.3915903145e-03
23000	1.3981544197e-03
24000	1.2865646304e-03
25000	1.3620518408e-03
26000	1.6082057880e-03
27000	1.5556929459e-03
28000	1.6201032288e-03
29000	2.0077956955e-03
30000	1.5917955248e-03
31000	1.7801032944e-03
32000	1.8957956495e-03
33000	1.8912828272e-03
34000	2.0779495705e-03
35000	2.1349752349e-03
36000	2.0061546692e-03
37000	1.9630777284e-03
38000	1.9314879719e-03
39000	2.0254367284e-03
40000	2.1481034454e-03
41000	2.0709752086e-03
42000	2.1878983335e-03
43000	2.1948726953e-03
44000	2.2650265703e-03
45000	2.2937445308e-03
46000	2.4422574122e-03
47000	2.4110779122e-03
48000	2.4590779319e-03
49000	2.5288215503e-03
50000	2.6654369910e-03
51000	2.6674882739e-03
52000	2.6962062343e-03
53000	2.8139498724e-03
54000	2.8918986223e-03
55000	2.9078986289e-03
56000	2.9165140170e-03
57000	2.9341550499e-03
58000	3.1770269444e-03
59000	3.1290269247e-03
60000	3.1282064116e-03
61000	3.2816423719e-03
62000	3.2947705825e-03
63000	3.2832833983e-03
64000	3.5770271085e-03
65000	3.3604116350e-03
66000	3.4240014047e-03
67000	3.5208219573e-03
68000	3.5770271085e-03
69000	3.6964117729e-03
70000	3.9277964832e-03
71000	3.7423605097e-03
72000	3.8629759438e-03
73000	4.0902580883e-03
74000	3.8806169767e-03
75000	3.9626682924e-03
76000	4.0935401409e-03
77000	4.0808221870e-03
78000	4.4598992656e-03
79000	4.2748735487e-03
80000	4.2728222658e-03
81000	4.2802068842e-03
82000	4.3232838249e-03
83000	4.6625660154e-03
84000	4.4824633774e-03
85000	4.6888224364e-03
86000	4.5944634234e-03
87000	4.6777455088e-03
88000	4.7101557785e-03
89000	4.7442070746e-03
90000	4.9230789428e-03
91000	4.8607199429e-03
92000	5.1409251860e-03
93000	4.9842071730e-03
94000	5.1200021005e-03
95000	5.0855405479e-03
96000	5.2036944425e-03
97000	5.1868739228e-03
98000	5.3202073108e-03
99000	5.3509765542e-03
100000	5.4728227581e-03
101000	5.4748740410e-03
102000	5.6697459158e-03
103000	5.6114894817e-03
104000	5.7456433828e-03
105000	5.7181561921e-03
106000	6.0791819812e-03
107000	5.8765152314e-03
108000	5.8711818959e-03
109000	5.9790793760e-03
110000	5.9807204023e-03
111000	6.1583615009e-03
112000	6.2010281850e-03
113000	6.4717975269e-03
114000	6.3314897770e-03
115000	6.1858486916e-03
116000	6.4041051914e-03
117000	6.4090282704e-03
118000	6.5325155005e-03
119000	6.4369257177e-03
120000	6.5230795992e-03
121000	6.6030796320e-03
122000	6.5981565531e-03
123000	6.8808233357e-03
124000	7.0112849277e-03
125000	6.7835925266e-03
126000	6.9932336382e-03
127000	7.0601054605e-03
128000	7.0145669803e-03
129000	7.3624645590e-03
130000	7.1429772894e-03
131000	7.1167208684e-03
132000	7.5479005325e-03
133000	7.3128235130e-03
134000	7.3571312234e-03
135000	7.4707722957e-03
136000	7.7005159797e-03
137000	7.6685159666e-03
138000	7.9048237558e-03
139000	7.7415416376e-03
140000	7.9967212294e-03
141000	7.8408237296e-03
142000	7.8030801243e-03
143000	8.2834905778e-03
144000	8.0931315254e-03
145000	7.9626699334e-03
146000	8.0463622754e-03
147000	8.7327215314e-03
148000	8.6740548406e-03
149000	8.7552856432e-03
150000	8.8041061761e-03
151000	8.8475933734e-03
152000	8.5280034987e-03
153000	8.7634907748e-03
154000	8.7749779590e-03
155000	8.5805163407e-03
156000	8.6186702025e-03
157000	1.0705235161e-02
158000	1.2310979410e-02
159000	9.9692348592e-03
160000	1.0808209562e-02
161000	1.1489645739e-02
162000	1.0596106911e-02
163000	1.1232825121e-02
164000	1.1075696852e-02
165000	9.8326194185e-03
166000	9.8609271224e-03
167000	1.0880824977e-02
168000	1.0453747878e-02
169000	1.0386465800e-02
170000	1.0271183701e-02
171000	1.0185850333e-02
172000	9.9954912802e-03
173000	9.8826707211e-03
174000	9.8703630237e-03
175000	9.9277989447e-03
176000	1.0042260530e-02
177000	9.9462604908e-03
178000	9.9031835500e-03
179000	1.0533747911e-02
180000	1.0592414602e-02
181000	1.0740517227e-02
182000	1.0813132641e-02
183000	1.0311388846e-02
184000	1.0305645254e-02
185000	1.0384414517e-02
186000	1.0449235056e-02
187000	1.0545235095e-02
188000	1.1280414884e-02
189000	1.0548517148e-02
190000	1.0617850510e-02
191000	1.0648209497e-02
192000	1.0693337720e-02
193000	1.0712619780e-02
194000	1.1234055891e-02
195000	1.0800004431e-02
196000	1.0902158319e-02
197000	1.0941132694e-02
198000	1.1067491720e-02
199000	1.1165543042e-02
200000	1.1240209740e-02
201000	1.1517953443e-02
202000	1.1490466252e-02
203000	1.1479389325e-02
204000	1.1625440667e-02
205000	1.1635697081e-02
206000	1.3751390257e-02
207000	1.1888825390e-02
208000	1.1831799726e-02
209000	1.1848209989e-02
210000	1.1844107423e-02
211000	1.2155902423e-02
212000	1.2240825535e-02
213000	1.2880415541e-02
214000	1.2919800172e-02
215000	1.2267081956e-02
216000	1.2248210153e-02
217000	1.2526364113e-02
218000	1.3862159533e-02
219000	1.2521441034e-02
220000	1.2754056514e-02
221000	1.2626056462e-02
222000	1.2540723094e-02
223000	1.2786466784e-02
224000	1.2892312981e-02
225000	1.2758979593e-02
226000	1.3508928619e-02
227000	1.3621338922e-02
228000	1.3692313310e-02
229000	1.3435902948e-02
230000	1.3031800218e-02
231000	1.3032620731e-02
232000	1.3364928560e-02
233000	1.3483082455e-02
234000	1.3890877494e-02
235000	1.3850672349e-02
236000	1.3573749158e-02
237000	1.3617646612e-02
238000	1.3712005625e-02
239000	1.3527800422e-02
240000	1.4166980171e-02
241000	1.3682056895e-02
242000	1.3784621040e-02
243000	1.3859287737e-02
244000	1.3873646717e-02
